order_id,customer_id,age,gender,country,city,registration_date,product_id,product_name,brand,category,condition,price,order_date,quantity,total_price,age_group,product_type
7756,316,60.0,Male,Estonia,Tallinn,2025-06-28,134,Nike Shoes 134,N i k e,Shoes,Good,48.71,2024-10-01,1,48.71,Senior,Shoes
7757,60,23.0,Female,Lithuania,Klaipeda,2025-07-10,200,Adidas Jeans 200,A d i d a s,Jeans,Fair,56.13,2025-01-28,3,168.39,Young Adult,Jeans
7758,958,26.0,Male,Latvia,Riga,2024-01-21,286,Puma Dress 286,P u m a,Dress,Like New,125.43,2024-08-31,3,376.29,Young Adult,Dress
7759,971,48.0,Female,Poland,Warsaw,2024-08-29,10,Nike Dress 10,N i k e,Dress,Fair,31.05,2025-12-26,2,62.1,Middle-aged,Dress
7760,1455,25.0,Female,Latvia,Riga,2025-01-22,116,Uniqlo Hoodie 116,U n i q l o,Hoodie,Like New,38.26,2025-02-15,2,76.52,Young Adult,Hoodie
7761,1282,23.0,Male,Poland,Warsaw,2025-06-24,271,H&M T-Shirt 271,H & M,T-Shirt,New,55.6,2024-08-26,1,55.6,Young Adult,T-Shirt
7762,1412,30.0,Female,Estonia,Tallinn,2023-12-04,211,Uniqlo Hoodie 211,U n i q l o,Hoodie,Fair,40.16,2025-05-14,3,120.48,Adult,Hoodie
7763,1187,59.0,Female,Latvia,Daugavpils,2023-12-07,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-12-19,2,26.2,Senior,Jeans
7764,1652,48.0,Male,Poland,Krakow,2026-02-02,191,Zara Hoodie 191,Z a r a,Hoodie,Like New,103.52,2025-02-21,3,310.56,Middle-aged,Hoodie
7765,342,25.0,Female,Poland,Warsaw,2025-05-09,38,Puma Shoes 38,P u m a,Shoes,Like New,10.33,2025-02-09,3,30.99,Young Adult,Shoes
7766,1024,46.0,Male,Poland,Krakow,2025-04-13,294,Uniqlo T-Shirt 294,U n i q l o,T-Shirt,Good,7.06,2024-09-16,1,7.06,Middle-aged,T-Shirt
7767,428,63.0,Male,Poland,Warsaw,2025-02-18,210,Zara Jeans 210,Z a r a,Jeans,Good,71.76,2026-05-08,1,71.76,Senior,Jeans
7768,807,23.0,Female,Estonia,Tallinn,2024-08-11,173,H&M Jacket 173,H & M,Jacket,New,20.96,2025-10-23,3,62.88,Young Adult,Jacket
7769,364,64.0,Female,Poland,Warsaw,2025-05-27,251,Adidas Dress 251,A d i d a s,Dress,Good,57.25,2025-09-17,2,114.5,Senior,Dress
7770,876,44.0,Female,Latvia,Riga,2026-01-16,267,Puma Shoes 267,P u m a,Shoes,New,62.21,2025-10-02,2,224.9,Middle-aged,Shoes
7771,1000,34.0,Female,Lithuania,Klaipeda,2025-08-16,188,Zara Dress 188,Z a r a,Dress,New,94.28,2025-01-02,3,282.84,Adult,Dress
7772,740,33.0,Male,Estonia,Tartu,2023-10-26,287,Nike Jacket 287,N i k e,Jacket,Good,144.69,2024-08-14,2,289.38,Adult,Jacket
7773,428,63.0,Male,Poland,Warsaw,2025-02-18,159,Adidas T-Shirt 159,A d i d a s,T-Shirt,Good,30.63,2025-10-12,1,30.63,Senior,T-Shirt
7774,527,51.0,Male,Estonia,Tallinn,2024-04-28,38,Puma Shoes 38,P u m a,Shoes,Like New,10.33,2025-05-22,3,30.99,Middle-aged,Shoes
7775,451,39.0,Male,Latvia,Riga,2025-09-23,285,Puma Jacket 285,P u m a,Jacket,Fair,81.09,2025-12-14,1,81.09,Adult,Jacket
7776,1337,42.0,Female,Poland,Warsaw,2024-08-12,279,Nike Hoodie 279,N i k e,Hoodie,Fair,14.05,2024-12-02,2,28.1,Adult,Hoodie
7777,886,33.0,Female,Latvia,Daugavpils,2025-08-15,252,Uniqlo Jacket 252,U n i q l o,Jacket,New,134.15,2024-12-15,1,134.15,Adult,Jacket
7778,411,41.0,Male,Estonia,Tartu,2024-10-20,7,Uniqlo Hoodie 7,U n i q l o,Hoodie,New,103.36,2025-10-16,3,310.08,Adult,Hoodie
7779,1740,27.0,Female,Lithuania,Kaunas,2026-03-08,208,Uniqlo Shoes 208,U n i q l o,Shoes,Good,85.96,2025-06-09,1,85.96,Young Adult,Shoes
7780,1774,61.0,Male,Estonia,Tallinn,2026-05-26,15,H&M T-Shirt 15,H & M,T-Shirt,New,117.77,2024-09-06,1,117.77,Senior,T-Shirt
7781,154,63.0,Male,Estonia,Tallinn,2024-06-12,42,Zara Dress 42,Z a r a,Dress,Fair,99.22,2026-02-16,1,99.22,Senior,Dress
7782,218,47.0,Female,Poland,Krakow,2024-03-27,172,Levi's Jeans 172,L e v i ' s,Jeans,New,92.48,2025-11-22,2,184.96,Middle-aged,Jeans
7783,1981,62.0,Female,Poland,Warsaw,2026-02-14,1,Puma Jeans 1,P u m a,Jeans,Fair,19.11,2025-03-18,2,38.22,Senior,Jeans
7784,376,29.0,Female,Lithuania,Kaunas,2023-12-04,102,Adidas Jacket 102,A d i d a s,Jacket,Good,22.22,2025-02-14,2,44.44,Young Adult,Jacket
7785,1023,62.0,Female,Latvia,Daugavpils,2024-09-13,81,H&M Jacket 81,H & M,Jacket,Fair,29.72,2025-02-24,1,29.72,Senior,Jacket
7786,1199,56.0,Female,Poland,Warsaw,2024-05-06,7,Uniqlo Hoodie 7,U n i q l o,Hoodie,New,103.36,2024-06-04,1,103.36,Senior,Hoodie
7787,1770,25.0,Female,Latvia,Daugavpils,2025-04-10,269,Nike Dress 269,N i k e,Dress,Fair,27.94,2024-09-09,2,55.88,Young Adult,Dress
7788,1639,63.0,Female,Lithuania,Kaunas,2024-07-23,197,H&M Jacket 197,H & M,Jacket,Fair,123.12,2025-09-16,2,246.24,Senior,Jacket
7789,1442,42.0,Female,Poland,Krakow,2023-09-18,10,Nike Dress 10,N i k e,Dress,Fair,31.05,2026-03-07,2,62.1,Adult,Dress
7790,1640,57.0,Female,Poland,Krakow,2024-08-20,293,Puma Hoodie 293,P u m a,Hoodie,Like New,51.94,2025-05-18,1,51.94,Senior,Hoodie
7791,1855,31.0,Female,Poland,Krakow,2023-11-10,247,Adidas T-Shirt 247,A d i d a s,T-Shirt,Fair,16.42,2025-11-27,1,16.42,Adult,T-Shirt
7792,1355,25.0,Male,Poland,Krakow,2024-07-31,14,Puma Hoodie 14,P u m a,Hoodie,Like New,99.66,2025-09-10,2,199.32,Young Adult,Hoodie
7793,1256,25.0,Female,Lithuania,Kaunas,2025-01-08,294,Uniqlo T-Shirt 294,U n i q l o,T-Shirt,Good,7.06,2025-09-17,2,14.12,Young Adult,T-Shirt
7794,1365,56.0,Male,Latvia,Riga,2025-09-09,119,Adidas Shoes 119,A d i d a s,Shoes,New,60.15,2025-09-07,2,120.3,Senior,Shoes
7795,372,33.0,Male,Estonia,Tartu,2023-10-02,19,Puma Hoodie 19,P u m a,Hoodie,Like New,8.34,2026-04-24,3,25.02,Adult,Hoodie
7796,808,58.0,Male,Latvia,Daugavpils,2023-09-10,61,Adidas Dress 61,A d i d a s,Dress,New,104.57,2024-12-04,1,104.57,Senior,Dress
7797,1560,27.0,Female,Latvia,Daugavpils,2025-01-04,100,Zara Shoes 100,Z a r a,Shoes,Like New,62.21,2024-12-04,2,124.42,Young Adult,Shoes
7798,886,33.0,Female,Latvia,Daugavpils,2025-08-15,157,H&M Hoodie 157,H & M,Hoodie,Good,52.07,2026-04-23,1,52.07,Adult,Hoodie
7799,356,40.0,Male,Latvia,Daugavpils,2026-02-08,30,H&M Dress 30,H & M,Dress,New,10.68,2025-11-05,2,21.36,Adult,Dress
7800,1636,40.0,Female,Poland,Krakow,2025-04-27,199,Zara Jeans 199,Z a r a,Jeans,New,51.84,2026-01-02,3,155.52,Adult,Jeans
7801,899,31.0,Female,Estonia,Tallinn,2024-08-10,82,Nike Dress 82,N i k e,Dress,Like New,125.6,2025-06-08,2,251.2,Adult,Dress
7802,1271,63.0,Female,Estonia,Tartu,2023-12-06,241,Uniqlo Dress 241,U n i q l o,Dress,Fair,77.53,2026-04-13,1,77.53,Senior,Dress
7803,1730,25.0,Male,Poland,Warsaw,2026-05-18,187,Nike Jeans 187,N i k e,Jeans,New,143.69,2026-05-01,2,287.38,Young Adult,Jeans
7804,910,20.0,Male,Poland,Krakow,2023-11-20,101,Puma Dress 101,P u m a,Dress,New,28.25,2025-10-15,1,28.25,Young Adult,Dress
7805,957,59.0,Female,Latvia,Riga,2023-09-28,4,Levi's Jeans 4,L e v i ' s,Jeans,Fair,105.91,2024-09-28,1,105.91,Senior,Jeans
7806,1396,19.0,Female,Latvia,Riga,2025-07-22,172,Levi's Jeans 172,L e v i ' s,Jeans,New,65.71,2026-04-27,2,184.96,Young Adult,Jeans
7807,1267,49.0,Male,Poland,Krakow,2023-12-07,50,Levi's Shoes 50,L e v i ' s,Shoes,Fair,14.56,2026-04-25,2,29.12,Middle-aged,Shoes
7808,1023,62.0,Female,Latvia,Daugavpils,2024-09-13,106,Nike Shoes 106,N i k e,Shoes,Like New,27.55,2024-12-06,3,82.65,Senior,Shoes
7809,1496,18.0,Female,Estonia,Tallinn,2025-07-25,212,Uniqlo Jeans 212,U n i q l o,Jeans,New,113.31,2026-01-23,1,113.31,Young Adult,Jeans
7810,869,24.0,Female,Latvia,Daugavpils,2023-10-23,261,H&M Dress 261,H & M,Dress,Fair,99.29,2025-07-23,2,198.58,Young Adult,Dress
7811,1042,64.0,Male,Lithuania,Vilnius,2025-07-14,283,Puma Jeans 283,P u m a,Jeans,New,25.55,2025-12-02,3,76.65,Senior,Jeans
7812,1777,51.0,Female,Lithuania,Klaipeda,2025-01-25,282,Uniqlo T-Shirt 282,U n i q l o,T-Shirt,Fair,44.13,2024-08-05,2,88.26,Middle-aged,T-Shirt
7813,72,20.0,Male,Poland,Krakow,2024-08-12,269,Nike Dress 269,N i k e,Dress,Fair,27.94,2026-04-22,2,55.88,Young Adult,Dress
7814,1239,61.0,Male,Estonia,Tallinn,2024-08-12,243,Puma T-Shirt 243,P u m a,T-Shirt,New,53.04,2025-05-23,1,53.04,Senior,T-Shirt
7815,1026,42.0,Male,Latvia,Daugavpils,2024-02-02,194,H&M T-Shirt 194,H & M,T-Shirt,Good,140.27,2026-01-28,2,280.54,Adult,T-Shirt
7816,601,34.0,Female,Lithuania,Kaunas,2026-02-04,109,Puma Shoes 109,P u m a,Shoes,Fair,74.63,2024-12-18,3,223.89,Adult,Shoes
7817,1752,40.0,Male,Estonia,Tartu,2025-04-27,211,Uniqlo Hoodie 211,U n i q l o,Hoodie,Fair,40.16,2025-03-07,2,80.32,Adult,Hoodie
7818,1810,48.0,Female,Latvia,Riga,2025-12-10,255,Levi's T-Shirt 255,L e v i ' s,T-Shirt,Fair,19.12,2024-11-21,1,19.12,Middle-aged,T-Shirt
7819,784,18.0,Female,Lithuania,Klaipeda,2026-03-27,103,H&M Hoodie 103,H & M,Hoodie,Fair,120.97,2025-10-16,1,120.97,Young Adult,Hoodie
7820,811,43.0,Female,Poland,Krakow,2026-05-21,253,Uniqlo T-Shirt 253,U n i q l o,T-Shirt,Fair,39.67,2025-08-10,3,119.01,Middle-aged,T-Shirt
7821,1813,25.0,Male,Lithuania,Klaipeda,2024-06-29,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-07-10,3,39.3,Young Adult,Jeans
7822,1656,42.0,Female,Poland,Krakow,2024-04-30,136,Adidas Jacket 136,A d i d a s,Jacket,Good,134.28,2025-05-10,3,402.84,Adult,Jacket
7823,1062,51.0,Female,Poland,Warsaw,2024-06-23,228,H&M Hoodie 228,H & M,Hoodie,New,36.74,2025-07-03,3,110.22,Middle-aged,Hoodie
7824,789,50.0,Female,Lithuania,Vilnius,2025-04-02,133,Puma Jeans 133,P u m a,Jeans,Like New,107.18,2026-03-12,3,321.54,Middle-aged,Jeans
7825,543,53.0,Female,Poland,Krakow,2023-12-20,227,Levi's Jacket 227,L e v i ' s,Jacket,Like New,112.75,2024-08-21,3,338.25,Middle-aged,Jacket
7826,715,21.0,Male,Latvia,Daugavpils,2024-02-04,182,Nike Shoes 182,N i k e,Shoes,Good,19.87,2025-02-01,3,59.61,Young Adult,Shoes
7827,564,52.0,Male,Poland,Krakow,2025-11-23,227,Levi's Jacket 227,L e v i ' s,Jacket,Like New,112.75,2025-04-25,2,225.5,Middle-aged,Jacket
7828,1327,46.0,Male,Estonia,Tallinn,2025-01-21,19,Puma Hoodie 19,P u m a,Hoodie,Like New,8.34,2026-03-17,3,25.02,Middle-aged,Hoodie
7829,266,45.0,Male,Lithuania,Vilnius,2025-10-07,130,Uniqlo Dress 130,U n i q l o,Dress,Good,39.55,2025-06-10,1,39.55,Middle-aged,Dress
7830,495,42.0,Male,Poland,Warsaw,2024-05-24,227,Levi's Jacket 227,L e v i ' s,Jacket,Like New,112.75,2024-11-22,2,225.5,Adult,Jacket
7831,1230,63.0,Male,Estonia,Tartu,2024-06-10,3,Puma Dress 3,P u m a,Dress,Fair,99.92,2025-03-08,3,299.76,Senior,Dress
7832,1392,48.0,Male,Lithuania,Vilnius,2024-11-14,269,Nike Dress 269,N i k e,Dress,Fair,27.94,2025-07-14,3,83.82,Middle-aged,Dress
7833,645,50.0,Female,Lithuania,Kaunas,2025-06-10,117,Adidas Jacket 117,A d i d a s,Jacket,New,44.71,2026-03-02,3,134.13,Middle-aged,Jacket
7834,530,31.0,Male,Estonia,Tallinn,2025-10-15,171,Adidas Jacket 171,A d i d a s,Jacket,Fair,19.53,2025-01-30,1,19.53,Adult,Jacket
7835,904,49.0,Male,Estonia,Tartu,2024-07-05,179,Levi's Jacket 179,L e v i ' s,Shoees,Like New,49.57,2025-12-21,2,99.14,Middle-aged,Jacket
7836,1776,45.0,Female,Lithuania,Kaunas,2024-06-12,17,Puma Jacket 17,P u m a,Jacket,Good,57.09,2025-11-21,2,13.36,Middle-aged,Jacket
7837,15,56.0,Male,Estonia,Tallinn,2025-03-05,192,Adidas T-Shirt 192,A d i d a s,T-Shirt,Good,95.59,2025-11-28,1,95.59,Senior,T-Shirt
7838,443,59.0,Female,Latvia,Daugavpils,2025-01-06,102,Adidas Jacket 102,A d i d a s,Jacket,Good,22.22,2025-11-30,3,66.66,Senior,Jacket
7839,762,24.0,Female,Lithuania,Klaipeda,2026-02-10,207,Adidas Dress 207,A d i d a s,Dress,New,34.48,2024-12-12,3,103.44,Young Adult,Dress
7840,383,44.0,Male,Poland,Krakow,2024-01-12,62,Puma Jeans 62,P u m a,Jeans,Like New,25.69,2025-07-23,1,25.69,Middle-aged,Jeans
7841,1231,49.0,Male,Poland,Warsaw,2024-09-20,195,Uniqlo T-Shirt 195,U n i q l o,T-Shirt,New,119.38,2025-11-21,2,238.76,Middle-aged,T-Shirt
7842,88,45.0,Female,Lithuania,Klaipeda,2025-09-21,142,Levi's Shoes 142,L e v i ' s,Shoes,Like New,112.4,2025-10-01,1,112.4,Middle-aged,Shoes
7843,454,50.0,Female,Poland,Krakow,2023-12-03,235,Adidas Hoodie 235,A d i d a s,Hoodie,New,14.47,2024-07-28,1,14.47,Middle-aged,Hoodie
7844,1982,59.0,Female,Latvia,Riga,2024-09-26,141,Puma Jeans 141,P u m a,Jeans,Good,11.59,2025-05-28,1,11.59,Senior,Jeans
7845,3,45.0,Male,Lithuania,Klaipeda,2023-10-06,198,Nike Hoodie 198,N i k e,Hoodie,Fair,144.14,2024-11-29,1,144.14,Middle-aged,Hoodie
7846,1661,40.0,Female,Latvia,Daugavpils,2024-04-30,132,Nike Jeans 132,N i k e,Jeans,New,10.95,2025-04-19,1,10.95,Adult,Jeans
7847,212,51.0,Female,Latvia,Riga,2025-04-07,24,Uniqlo Hoodie 24,U n i q l o,Hoodie,Like New,63.77,2024-10-24,3,191.31,Middle-aged,Hoodie
7848,835,22.0,Male,Lithuania,Klaipeda,2026-03-20,185,Adidas Dress 185,A d i d a s,Dress,Good,37.75,2025-01-23,3,113.25,Young Adult,Dress
7849,1781,32.0,Female,Lithuania,Klaipeda,2026-05-13,273,Adidas T-Shirt 273,A d i d a s,T-Shirt,New,138.03,2026-03-10,2,276.06,Adult,T-Shirt
7850,1191,63.0,Male,Estonia,Tallinn,2023-12-08,222,Adidas Shoes 222,A d i d a s,Shoes,New,92.61,2024-12-25,1,92.61,Senior,Shoes
7851,1825,38.0,Male,Estonia,Tallinn,2023-10-30,150,Adidas Jeans 150,A d i d a s,Jeans,New,82.37,2025-09-23,2,164.74,Adult,Jeans
7852,576,51.0,Male,Latvia,Riga,2025-03-24,219,H&M T-Shirt 219,H & M,T-Shirt,Like New,113.48,2026-05-11,2,226.96,Middle-aged,T-Shirt
7853,1616,63.0,Female,Lithuania,Kaunas,2024-12-13,202,H&M Hoodie 202,H & M,Hoodie,Good,25.04,2024-07-10,2,50.08,Senior,Hoodie
7854,508,36.0,Male,Estonia,Tartu,2024-03-24,112,Adidas Jeans 112,A d i d a s,Jeans,Good,116.18,2025-10-12,1,116.18,Adult,Jeans
7855,403,42.0,Female,Lithuania,Kaunas,2024-05-17,293,Puma Hoodie 293,P u m a,Hoodie,Like New,51.94,2025-09-30,3,155.82,Adult,Hoodie
7856,542,26.0,Male,Estonia,Tallinn,2024-03-15,58,Levi's Shoes 58,L e v i ' s,Shoes,New,29.76,2026-01-31,2,59.52,Young Adult,Shoes
7857,301,48.0,Female,Poland,Warsaw,2025-06-13,28,Adidas T-Shirt 28,A d i d a s,T-Shirt,New,31.2,2026-01-12,3,93.6,Middle-aged,T-Shirt
7858,581,54.0,Male,Estonia,Tallinn,2025-12-02,36,H&M Jeans 36,H & M,Jeans,Fair,105.79,2024-08-31,1,105.79,Middle-aged,Jeans
7859,44,60.0,Female,Lithuania,Vilnius,2024-09-02,92,Levi's Jeans 92,L e v i ' s,Jeans,Fair,22.96,2025-10-15,3,68.88,Senior,Jeans
7860,894,27.0,Female,Latvia,Riga,2025-05-09,23,Adidas Shoes 23,A d i d a s,Shoes,Good,14.21,2025-11-30,2,28.42,Young Adult,Shoes
7861,226,36.0,Female,Latvia,Riga,2025-10-10,168,Puma Jeans 168,P u m a,Jeans,Good,8.05,2025-07-08,1,8.05,Adult,Jeans
7862,613,23.0,Female,Lithuania,Klaipeda,2025-06-17,266,Puma Jacket 266,P u m a,Jacket,Fair,43.11,2026-01-29,2,86.22,Young Adult,Jacket
7863,1805,22.0,Female,Latvia,Riga,2024-03-17,237,Adidas T-Shirt 237,A d i d a s,T-Shirt,New,39.85,2026-01-02,2,79.7,Young Adult,T-Shirt
7864,1299,34.0,Male,Estonia,Tartu,2025-10-04,241,Uniqlo Dress 241,U n i q l o,Dress,Fair,77.53,2025-11-14,1,77.53,Adult,Dress
7865,403,42.0,Female,Lithuania,Kaunas,2024-05-17,121,H&M Jacket 121,H & M,Jacket,New,78.93,2025-08-13,1,78.93,Adult,Jacket
7866,179,48.0,Female,Poland,Warsaw,2024-10-28,135,H&M Jeans 135,H & M,Jeans,Like New,11.35,2025-01-08,2,22.7,Middle-aged,Jeans
7867,1822,30.0,Female,Latvia,Riga,2025-08-17,165,Puma T-Shirt 165,P u m a,T-Shirt,Fair,58.45,2026-04-04,2,116.9,Adult,T-Shirt
7868,761,27.0,Male,Poland,Warsaw,2026-04-10,139,Nike Jacket 139,N i k e,Jacket,Fair,80.95,2025-09-29,3,242.85,Young Adult,Jacket
7869,1082,43.0,Male,Estonia,Tallinn,2023-09-15,108,Uniqlo Dress 108,U n i q l o,Dress,Fair,146.58,2024-06-25,2,293.16,Middle-aged,Dress
7870,1938,65.0,Male,Poland,Krakow,2024-05-11,177,Nike Shoes 177,N i k e,Shoes,Good,128.64,2026-03-20,3,385.92,Senior,Shoes
7871,1406,63.0,Male,Lithuania,Klaipeda,2024-01-25,94,Zara Jeans 94,Z a r a,Jeans,Fair,62.33,2024-07-04,2,124.66,Senior,Jeans
7872,381,53.0,Male,Estonia,Tartu,2025-05-24,240,Nike Dress 240,N i k e,Dress,New,147.18,2025-07-20,1,147.18,Middle-aged,Dress
7873,1763,42.0,Female,Lithuania,Kaunas,2024-10-06,271,H&M T-Shirt 271,H & M,T-Shirt,New,55.6,2025-05-10,2,111.2,Adult,T-Shirt
7874,887,42.0,Female,Lithuania,Kaunas,2026-05-12,241,Uniqlo Dress 241,U n i q l o,Dress,Fair,77.53,2025-10-07,1,77.53,Adult,Dress
7875,175,19.0,Male,Estonia,Tartu,2024-04-27,278,Adidas T-Shirt 278,A d i d a s,T-Shirt,Like New,51.43,2024-10-02,3,154.29,Young Adult,T-Shirt
7876,1929,36.0,Female,Estonia,Tartu,2025-04-03,82,Nike Dress 82,N i k e,Dress,Like New,125.6,2024-12-05,3,376.8,Adult,Dress
7877,490,21.0,Female,Poland,Krakow,2026-04-27,205,Uniqlo Jeans 205,U n i q l o,Jeans,Fair,17.12,2025-01-11,1,17.12,Young Adult,Jeans
7878,1168,38.0,Male,Lithuania,Vilnius,2025-09-19,57,Puma Hoodie 57,P u m a,Hoodie,Good,84.97,2024-12-11,1,84.97,Adult,Hoodie
7879,1008,31.0,Female,Estonia,Tartu,2024-03-11,237,Adidas T-Shirt 237,A d i d a s,T-Shirt,New,39.85,2025-06-09,2,79.7,Adult,T-Shirt
7880,1226,53.0,Male,Estonia,Tartu,2024-04-06,267,Puma Shoes 267,P u m a,Shoes,New,112.45,2026-04-21,2,224.9,Middle-aged,Shoes
7881,210,19.0,Male,Latvia,Daugavpils,2024-08-03,107,Levi's Shoes 107,L e v i ' s,Shoes,Like New,12.55,2025-10-25,1,12.55,Young Adult,Shoes
7882,843,42.0,Female,Poland,Krakow,2025-12-03,257,Uniqlo Shoes 257,U n i q l o,Shoes,Fair,18.65,2024-06-11,2,37.3,Adult,Shoes
7883,685,28.0,Female,Lithuania,Vilnius,2025-12-30,259,Zara Hoodie 259,Z a r a,Hoodie,Good,56.24,2025-10-16,1,56.24,Young Adult,Hoodie
7884,1186,57.0,Male,Poland,Krakow,2025-08-12,34,Adidas Jacket 34,A d i d a s,Jacket,New,41.01,2026-03-07,1,41.01,Senior,Jacket
7885,1644,62.0,Female,Poland,Krakow,2026-02-11,208,Uniqlo Shoes 208,U n i q l o,Shoes,Good,85.96,2025-06-09,3,257.88,Senior,Shoes
7886,244,43.0,Female,Estonia,Tallinn,2024-03-18,16,Uniqlo T-Shirt 16,U n i q l o,T-Shirt,Fair,44.91,2025-03-02,2,89.82,Middle-aged,T-Shirt
7887,84,42.0,Male,Latvia,Riga,2024-10-18,254,Levi's Hoodie 254,L e v i ' s,Hoodie,New,143.91,2025-09-10,1,143.91,Adult,Hoodie
7888,1081,18.0,Male,Poland,Krakow,2025-11-27,105,Uniqlo Jacket 105,U n i q l o,Jacket,Fair,24.06,2026-04-30,3,72.18,Young Adult,Jacket
7889,1322,29.0,Female,Lithuania,Klaipeda,2024-07-03,155,Zara T-Shirt 155,Z a r a,T-Shirt,Good,52.06,2025-11-27,2,104.12,Young Adult,T-Shirt
7890,1497,46.0,Male,Lithuania,Kaunas,2024-01-06,138,H&M T-Shirt 138,H & M,T-Shirt,New,137.07,2024-12-19,3,411.21,Middle-aged,T-Shirt
7891,1650,27.0,Female,Estonia,Tartu,2024-11-11,6,Puma Jeans 6,P u m a,Jeans,New,57.52,2025-02-17,1,57.52,Young Adult,Jeans
7892,1060,33.0,Male,Poland,Krakow,2025-09-07,180,H&M Jeans 180,H & M,Jeans,Like New,13.1,2025-01-06,2,26.2,Adult,Jeans
7893,887,42.0,Female,Lithuania,Kaunas,2026-05-12,169,Adidas Jeans 169,A d i d a s,Jeans,Fair,104.67,2025-03-20,3,314.01,Adult,Jeans
7894,1414,28.0,Female,Lithuania,Vilnius,2023-12-29,4,Levi's Jeans 4,L e v i ' s,Jeans,Fair,105.91,2025-02-25,2,211.82,Young Adult,Jeans
7895,1271,63.0,Female,Estonia,Tartu,2023-12-06,67,Levi's Dress 67,L e v i ' s,Dress,Good,143.13,2024-12-08,2,286.26,Senior,Dress
7896,1053,52.0,Male,Estonia,Tartu,2025-12-08,30,H&M Dress 30,H & M,Dress,New,10.68,2024-06-12,3,32.04,Middle-aged,Dress
7897,388,63.0,Male,Latvia,Daugavpils,2024-08-25,61,Adidas Dress 61,A d i d a s,Dress,New,104.57,2025-12-21,2,209.14,Senior,Dress
7898,1780,30.0,Female,Lithuania,Kaunas,2023-11-28,260,Nike Jeans 260,N i k e,Jeans,Fair,42.4,2026-04-12,-1,42.4,Adult,Jeans
7899,1610,42.0,Male,Latvia,Riga,2024-04-01,200,Adidas Jeans 200,A d i d a s,Jeans,Fair,56.13,2025-02-08,2,112.26,Adult,Jeans
7900,1515,25.0,Female,Poland,Krakow,2025-07-12,43,Adidas Jacket 43,A d i d a s,Jacket,Fair,17.07,2025-10-19,2,34.14,Young Adult,Jacket
7901,1525,19.0,Female,Estonia,Tallinn,2023-10-14,266,Puma Jacket 266,P u m a,Jacket,Fair,43.11,2026-03-03,2,86.22,Young Adult,Jacket
7902,1030,28.0,Male,Lithuania,Klaipeda,2024-04-13,137,Uniqlo Hoodie 137,U n i q l o,Hoodie,Good,134.76,2025-03-02,2,269.52,Young Adult,Hoodie
7903,1821,25.0,Male,Poland,Warsaw,2026-02-25,22,Puma T-Shirt 22,P u m a,T-Shirt,Fair,48.26,2025-12-29,3,144.78,Young Adult,T-Shirt
7904,1350,57.0,Male,Lithuania,Kaunas,2024-05-11,294,Uniqlo T-Shirt 294,U n i q l o,T-Shirt,Good,7.06,2026-01-24,2,14.12,Senior,T-Shirt
7905,442,61.0,Male,Poland,Warsaw,2023-09-11,13,Nike Jeans 13,N i k e,Jeans,Fair,75.85,2024-12-09,1,75.85,Senior,Jeans
7906,1991,61.0,Female,Latvia,Daugavpils,2024-02-03,18,Nike Shoes 18,N i k e,Shoes,New,75.94,2026-03-05,2,151.88,Senior,Shoes
7907,1818,19.0,Male,Estonia,Tallinn,2024-09-28,191,Zara Hoodie 191,Z a r a,Hoodie,Like New,103.52,2024-06-07,2,207.04,Young Adult,Hoodie
7908,1731,31.0,Male,Lithuania,Kaunas,2026-01-02,176,Puma Hoodie 176,P u m a,Hoodie,New,119.9,2025-08-09,1,119.9,Adult,Hoodie
7909,1269,46.0,Female,Latvia,Riga,2024-10-09,28,Adidas T-Shirt 28,A d i d a s,T-Shirt,New,31.2,2025-06-07,1,31.2,Middle-aged,T-Shirt
7910,326,41.0,Female,Poland,Warsaw,2024-12-21,106,Nike Shoes 106,N i k e,Shoes,Like New,62.21,2024-07-10,3,82.65,Adult,Shoes
7911,1842,34.0,Female,Latvia,Daugavpils,2025-10-08,67,Levi's Dress 67,L e v i ' s,Dress,Good,143.13,2026-02-04,3,429.39,Adult,Dress
7912,1349,65.0,Male,Lithuania,Vilnius,2025-01-18,206,Puma Jacket 206,P u m a,Jacket,Like New,106.95,2024-12-19,2,213.9,Senior,Jacket
7913,449,36.0,Female,Lithuania,Kaunas,2025-06-23,11,Nike Shoes 11,N i k e,Shoes,Good,91.04,2024-11-18,3,273.12,Adult,Shoes
7914,1865,56.0,Female,Poland,Warsaw,2025-04-29,126,H&M Dress 126,H & M,Dress,New,67.48,2025-07-16,2,134.96,Senior,Dress
7915,723,56.0,Female,Lithuania,Vilnius,2026-04-06,136,Adidas Jacket 136,A d i d a s,Jacket,Good,134.28,2025-02-07,1,134.28,Senior,Jacket
7916,61,31.0,Female,Estonia,Tartu,2024-05-07,226,H&M Jeans 226,H & M,Jeans,Good,146.1,2026-03-22,3,438.3,Adult,Jeans
7917,1215,29.0,Male,Poland,Krakow,2025-08-31,61,Adidas Dress 61,A d i d a s,Dress,New,104.57,2025-03-10,2,209.14,Young Adult,Dress
7918,1649,45.0,Male,Latvia,Riga,2023-12-03,31,Levi's Jeans 31,L e v i ' s,Jeans,Like New,17.73,2026-05-02,1,17.73,Middle-aged,Jeans
